Calculation of the systematic error due to the yield extraction
Bin	Normal value	Normal error
2	0.187298	0.0227721	-0.0112572	0.00411553	-5.66955	2.07274
3	0.0174114	0.000465535	-0.000245689	0.000121797	-1.39145	0.689791
4	0.00537871	9.26603e-05	-3.76319e-05	2.07971e-05	-0.694784	0.383969
5	0.00191638	3.05855e-05	-1.28348e-05	4.66838e-06	-0.665288	0.241983
6	0.000774159	1.37537e-05	-5.22978e-06	1.87256e-06	-0.671011	0.24026
7	0.000334515	7.17065e-06	-2.86903e-06	1.25395e-06	-0.850374	0.371667
8	0.000165434	4.1102e-06	-5.41267e-07	8.6113e-07	-0.326113	0.51883
9	8.26949e-05	2.51109e-06	-8.11947e-07	5.54055e-07	-0.972312	0.663485
10	4.55843e-05	1.60587e-06	-4.28165e-07	3.62367e-07	-0.930542	0.787542
11	2.5936e-05	1.0876e-06	-5.01597e-07	2.3996e-07	-1.89729	0.907649
12	1.64621e-05	7.48199e-07	-3.63556e-07	1.63303e-07	-2.16073	0.970561
13	1.09586e-05	5.78435e-07	-2.36003e-07	1.11544e-07	-2.10818	0.996408
14	7.08334e-06	4.51126e-07	-2.35737e-07	8.98738e-08	-3.22086	1.22794
15	5.32221e-06	3.36372e-07	-1.33456e-07	3.82844e-08	-2.44618	0.701737
16	3.82966e-06	2.49174e-07	1.083e-08	1.95657e-08	0.283596	0.512348
17	2.34947e-06	1.24252e-07	3.77165e-08	1.4589e-08	1.63151	0.63108
18	1.22387e-06	8.74536e-08	2.27417e-08	1.65635e-08	1.89336	1.379
19	6.67593e-07	6.00446e-08	4.33106e-08	1.64811e-08	6.93766	2.64001
20	3.91786e-07	4.38408e-08	1.12068e-09	1.3142e-08	0.286864	3.36401
21	2.61905e-07	3.60678e-08	2.63513e-08	4.81486e-09	11.187	2.04406
22	1.38184e-07	2.55351e-08	9.38383e-09	1.05173e-08	7.28559	8.16565
23	1.07182e-07	2.60527e-08	1.68955e-09	1.05285e-08	1.60158	9.98027
24	5.367e-08	1.79091e-08	2.99748e-08	1.16867e-08	126.501	49.3208
25	2.66115e-08	1.73377e-08	0	0	0	0
26	1.37774e-08	9.98822e-09	9.25326e-09	4.52607e-09	204.531	100.043

Bin	Left Wide value	Left Wide error	Diff to Norm
1	0	0	0	0	0	0
2	0.180723	0.0261282	-0.017832	0.0121318	-8.98089	6.11004
3	0.0169485	0.000573791	-0.000708533	0.000356858	-4.01275	2.02105
4	0.00513593	0.000110252	-0.00028041	6.32621e-05	-5.17711	1.16799
5	0.00183629	3.55129e-05	-9.29273e-05	1.86411e-05	-4.81685	0.966254
6	0.000742458	1.57257e-05	-3.69309e-05	7.85118e-06	-4.73845	1.00735
7	0.000319892	8.07698e-06	-1.74924e-05	3.92325e-06	-5.18472	1.16284
8	0.000157079	4.60762e-06	-8.89648e-06	2.25344e-06	-5.36012	1.35769
9	7.89088e-05	2.77459e-06	-4.59805e-06	1.30373e-06	-5.50619	1.56123
10	4.31604e-05	1.75942e-06	-2.8521e-06	8.05015e-07	-6.19854	1.74956
11	2.45752e-05	1.19403e-06	-1.86233e-06	5.48086e-07	-7.04427	2.07313
12	1.54811e-05	8.12396e-07	-1.3445e-06	3.56166e-07	-7.99079	2.11681
13	1.06351e-05	6.34066e-07	-5.59483e-07	2.82658e-07	-4.99778	2.52494
14	6.75714e-06	4.88759e-07	-5.61933e-07	2.08441e-07	-7.67765	2.84791
15	5.26572e-06	3.6655e-07	-1.89953e-07	1.50593e-07	-3.48176	2.76029
16	3.82499e-06	2.66827e-07	6.15813e-09	9.3415e-08	0.161257	2.44617
17	2.33014e-06	1.31493e-07	1.83882e-08	4.0486e-08	0.79542	1.75131
18	1.23805e-06	9.22559e-08	3.69265e-08	2.42623e-08	3.07432	2.01996
19	6.70116e-07	6.22916e-08	4.58335e-08	1.80721e-09	7.34179	0.289486
20	3.92717e-07	4.55417e-08	2.05154e-09	4.5483e-09	0.525139	1.16424
21	2.5778e-07	3.76424e-08	2.22267e-08	9.63751e-09	9.43595	4.09143
22	1.36633e-07	2.66435e-08	7.83284e-09	7.26511e-09	6.0814	5.64061
23	1.0359e-07	2.63064e-08	-1.90237e-09	9.87752e-09	-1.80332	9.36321
24	5.79659e-08	2.02063e-08	3.42707e-08	7.00151e-09	144.631	29.5482
25	3.08229e-08	1.65414e-08	4.21131e-09	5.19408e-09	15.8251	19.5181
26	1.19335e-08	9.39567e-09	7.40941e-09	5.65431e-09	163.775	124.981

Bin	Left Narrow value	Left Narrow error	Diff to Norm
1	0	0	0	0	0	0
2	0.196411	0.0205483	-0.00214338	0.010643	-1.07949	5.36023
3	0.0178273	0.000377519	0.000170233	0.000243655	0.964107	1.37993
4	0.00565193	7.95566e-05	0.000235586	4.27101e-05	4.34955	0.788541
5	0.00198544	2.70125e-05	5.62238e-05	1.35648e-05	2.91434	0.703126
6	0.000800665	1.23455e-05	2.12763e-05	5.76578e-06	2.72987	0.739783
7	0.000354141	6.5916e-06	1.6757e-05	2.52914e-06	4.96675	0.749632
8	0.000172326	3.78504e-06	6.35091e-06	1.35118e-06	3.82642	0.814083
9	8.60957e-05	2.33927e-06	2.58888e-06	7.2554e-07	3.1002	0.868839
10	4.79666e-05	1.50662e-06	1.95415e-06	4.21432e-07	4.247	0.915909
11	2.7046e-05	1.02294e-06	6.08403e-07	2.8088e-07	2.30128	1.06243
12	1.68808e-05	7.05267e-07	5.51873e-08	1.89028e-07	0.327995	1.12345
13	1.10937e-05	5.44269e-07	-1.00885e-07	1.60983e-07	-0.901193	1.43804
14	7.16213e-06	4.29376e-07	-1.56946e-07	1.05232e-07	-2.14434	1.43778
15	5.25908e-06	3.20071e-07	-1.96591e-07	9.60993e-08	-3.60343	1.76146
16	3.73131e-06	2.4204e-07	-8.75201e-08	6.23475e-08	-2.2918	1.63263
17	2.31623e-06	1.23848e-07	4.47235e-09	1.76957e-08	0.193461	0.765468
18	1.21241e-06	8.83854e-08	1.12811e-08	1.0512e-08	0.939213	0.875176
19	6.69035e-07	5.99334e-08	4.47524e-08	1.68809e-08	7.16861	2.70405
20	3.89194e-07	4.2979e-08	-1.472e-09	1.57333e-08	-0.376792	4.0273
21	2.52329e-07	3.51495e-08	1.67754e-08	9.41174e-09	7.1217	3.99558
22	1.44286e-07	2.64678e-08	1.54863e-08	7.88117e-09	12.0235	6.11893
23	1.00164e-07	2.4005e-08	-5.32887e-09	1.46066e-08	-5.0514	13.8461
24	5.82838e-08	1.87269e-08	3.45885e-08	1.03257e-08	145.972	43.577
25	2.53422e-08	1.73158e-08	-1.26931e-09	8.7164e-10	-4.76978	3.27542
26	1.19411e-08	1.11055e-08	7.41695e-09	1.75575e-09	163.942	38.8085

Bin	Largest Dev Neg	Largest Dev Pos
1	0	0	0	0
2	-0.017832	0.0121318	0.00814929	0.00997886
3	-0.000708533	0.000356858	0.000436031	0.000257003
4	-0.00028041	6.32621e-05	0.00027446	4.49925e-05
5	-9.29273e-05	1.86411e-05	6.74145e-05	1.3918e-05
6	-3.69309e-05	7.85118e-06	2.53644e-05	5.91077e-06
7	-1.74924e-05	3.92325e-06	1.89268e-05	2.69318e-06
8	-8.89648e-06	2.25344e-06	6.73041e-06	1.49454e-06
9	-4.59805e-06	1.30373e-06	3.40638e-06	8.28512e-07
10	-2.8521e-06	8.05015e-07	2.31277e-06	5.01564e-07
11	-1.86233e-06	5.48086e-07	1.03513e-06	3.33813e-07
12	-1.3445e-06	3.56166e-07	4.23164e-07	2.19389e-07
13	-5.59483e-07	2.82658e-07	8.59172e-08	1.80121e-07
