Calculation of the systematic error due to the yield extraction
Bin	Normal value	Normal error
2	0.217041	0.0148276	-0.0140099	0.00369968	-6.06355	1.60124
3	0.0194398	0.000300691	-0.000221649	7.31981e-05	-1.12733	0.372292
4	0.00560764	5.93545e-05	-8.42505e-05	7.77296e-06	-1.48018	0.136562
5	0.00197022	2.07798e-05	-9.36911e-06	3.12522e-06	-0.473286	0.157872
6	0.000765665	9.18307e-06	-5.11331e-06	1.13722e-06	-0.663396	0.147541
7	0.000338772	4.78798e-06	-2.76295e-06	6.05166e-07	-0.80898	0.17719
8	0.000162096	2.73774e-06	-1.21485e-06	4.33973e-07	-0.743884	0.265734
9	8.67686e-05	1.76028e-06	-1.39477e-06	2.57608e-07	-1.58203	0.292194
10	4.7183e-05	1.11115e-06	-3.02067e-07	2.18968e-07	-0.636129	0.46113
11	2.89622e-05	7.86265e-07	-3.30172e-07	1.27989e-07	-1.12716	0.436937
12	1.71288e-05	5.38221e-07	-1.63766e-07	9.7047e-08	-0.947032	0.561207
13	1.16762e-05	4.2185e-07	-1.99846e-07	5.55114e-08	-1.68277	0.467424
14	8.6132e-06	3.52628e-07	-1.30887e-07	1.11971e-08	-1.49686	0.128053
15	5.35897e-06	2.47024e-07	-1.11954e-07	1.93706e-08	-2.04634	0.354065
16	3.46105e-06	1.79355e-07	-5.16795e-08	1.57184e-08	-1.47121	0.44747
17	2.22932e-06	9.08769e-08	1.55519e-08	5.65272e-09	0.702509	0.255344
18	1.30489e-06	7.03929e-08	3.75772e-08	8.70645e-09	2.9651	0.686998
19	6.87388e-07	4.62764e-08	1.24421e-08	4.89923e-09	1.84342	0.72587
20	4.03738e-07	3.43061e-08	2.86224e-08	6.9097e-09	7.6303	1.84202
21	2.87878e-07	2.96961e-08	1.32357e-08	3.81054e-09	4.81924	1.38745
22	1.53887e-07	2.00877e-08	1.39337e-08	4.1311e-09	9.95594	2.95177
23	1.29023e-07	2.24059e-08	6.24419e-09	2.23182e-09	5.08571	1.81775
24	5.56139e-08	1.17403e-08	1.06729e-08	1.49268e-09	23.7486	3.32141
25	4.23771e-08	1.28378e-08	1.10378e-08	3.98751e-09	35.2206	12.7237
26	2.29527e-08	5.82255e-09	1.54701e-08	2.01802e-09	206.745	26.9693

Bin	Left Wide value	Left Wide error	Diff to Norm
1	0	0	0	0	0	0
2	0.205479	0.0160173	-0.0255723	0.00479695	-11.0678	2.07614
3	0.018999	0.000355994	-0.00066248	0.000204143	-3.36943	1.03829
4	0.00546124	6.79877e-05	-0.000230657	3.22328e-05	-4.05237	0.566294
5	0.00190535	2.31317e-05	-7.42429e-05	1.0632e-05	-3.75042	0.537084
6	0.000734909	1.00154e-05	-3.58697e-05	4.15613e-06	-4.6537	0.539211
7	0.000323161	5.11065e-06	-1.83747e-05	1.88686e-06	-5.38003	0.552463
8	0.000155834	2.9312e-06	-7.47736e-06	1.13361e-06	-4.57859	0.694143
9	8.20779e-05	1.83881e-06	-6.08551e-06	5.90736e-07	-6.90254	0.670047
10	4.51722e-05	1.16635e-06	-2.31292e-06	4.16738e-07	-4.87082	0.877618
11	2.78592e-05	8.16764e-07	-1.43311e-06	2.55486e-07	-4.89243	0.872194
12	1.6707e-05	5.68983e-07	-5.85562e-07	2.08516e-07	-3.38621	1.20581
13	1.1255e-05	4.36738e-07	-6.2098e-07	1.25951e-07	-5.22885	1.06055
14	8.46437e-06	3.62531e-07	-2.79713e-07	8.49001e-08	-3.19888	0.970943
15	5.41002e-06	2.63044e-07	-6.09074e-08	8.82942e-08	-1.11329	1.61388
16	3.42426e-06	1.88553e-07	-8.84716e-08	6.02587e-08	-2.5186	1.71544
17	2.24608e-06	9.45291e-08	3.23185e-08	2.54007e-08	1.45989	1.1474
18	1.29697e-06	7.12858e-08	2.9654e-08	1.42236e-08	2.3399	1.12234
19	6.68294e-07	4.54873e-08	-6.65273e-09	9.81895e-09	-0.985668	1.45477
20	4.03496e-07	3.45943e-08	2.83813e-08	8.22189e-09	7.56602	2.19183
21	2.92952e-07	3.04978e-08	1.83097e-08	7.92334e-09	6.66672	2.88496
22	1.51245e-07	1.97807e-08	1.12913e-08	2.19651e-09	8.06792	1.56946
23	1.22714e-07	2.12457e-08	-6.48706e-11	7.4581e-09	-0.0528353	6.0744
24	5.68392e-08	1.21128e-08	1.18981e-08	3.33368e-09	26.4749	7.41789
25	3.44222e-08	1.00296e-08	3.08294e-09	8.9507e-09	9.83731	28.5607
26	1.96398e-08	4.78287e-09	1.21571e-08	2.637e-09	162.47	35.2414

Bin	Left Narrow value	Left Narrow error	Diff to Norm
1	0	0	0	0	0	0
2	0.217664	0.0142786	-0.0133872	0.00544673	-5.79405	2.35737
3	0.0196359	0.000262688	-2.55477e-05	0.000126698	-0.129938	0.644398
4	0.00568859	5.37048e-05	-3.30153e-06	2.64419e-05	-0.0580041	0.464554
5	0.00199764	1.9294e-05	1.80493e-05	7.05528e-06	0.911772	0.356401
6	0.000783003	8.72305e-06	1.22246e-05	2.63512e-06	1.58601	0.341878
7	0.000351746	4.68003e-06	1.02103e-05	8.09827e-07	2.98953	0.237114
8	0.000168863	2.69349e-06	5.55215e-06	2.2798e-07	3.39974	0.139599
9	9.02592e-05	1.75331e-06	2.09579e-06	2.04592e-07	2.37717	0.23206
10	4.8049e-05	1.0867e-06	5.63925e-07	7.61645e-08	1.18758	0.160397
11	2.98202e-05	7.9019e-07	5.27815e-07	1.50229e-07	1.80189	0.51286
12	1.72211e-05	5.24779e-07	-7.14472e-08	6.97869e-08	-0.413168	0.403566
13	1.16841e-05	4.1756e-07	-1.91947e-07	2.27983e-08	-1.61626	0.191969
14	8.66786e-06	3.5816e-07	-7.62245e-08	6.37006e-08	-0.871726	0.7285
15	5.36155e-06	2.46183e-07	-1.0937e-07	2.8114e-08	-1.99912	0.51388
16	3.50413e-06	1.81037e-07	-8.60314e-09	2.92105e-08	-0.244913	0.83156
17	2.21982e-06	9.36652e-08	6.05877e-09	2.19684e-08	0.273687	0.992355
18	1.30833e-06	7.38114e-08	4.10082e-08	2.38489e-08	3.23582	1.88184
19	6.78775e-07	4.69037e-08	3.82894e-09	5.86955e-09	0.567295	0.869633
20	3.7777e-07	3.27789e-08	2.65485e-09	7.39671e-09	0.707744	1.97185
21	2.89407e-07	3.07598e-08	1.4764e-08	8.87846e-09	5.37571	3.23273
22	1.45973e-07	2.03217e-08	6.01979e-09	5.15001e-09	4.30129	3.67981
23	1.19336e-07	2.11817e-08	-3.44346e-09	7.63811e-09	-2.8046	6.22102
24	6.25539e-08	1.39719e-08	1.76128e-08	7.72057e-09	39.191	17.1793
25	4.81444e-08	1.53923e-08	1.68052e-08	7.49757e-09	53.6234	23.9239
26	3.03397e-08	8.53833e-09	2.2857e-08	6.56304e-09	305.466	87.7099

Bin	Largest Dev Neg	Largest Dev Pos
1	0	0	0	0
2	-0.0255723	0.00479695	0	0
3	-0.00066248	0.000204143	0.000258629	0.000134237
4	-0.000230657	3.22328e-05	0.000200198	2.28277e-05
5	-7.42429e-05	1.0632e-05	2.75066e-05	7.2941e-06
6	-3.58697e-05	4.15613e-06	1.63845e-05	2.71597e-06
7	-1.83747e-05	1.88686e-06	1.24173e-05	8.91054e-07
8	-7.47736e-06	1.13361e-06	6.63792e-06	3.62212e-07
9	-6.08551e-06	5.90736e-07	3.12748e-06	1.37918e-07
10	-2.31292e-06	4.16738e-07	8.30654e-07	1.68192e-07
11	-1.43311e-06	2.55486e-07	8.09934e-07	1.27554e-07
12	-5.85562e-07	2.08516e-07	1.11332e-08	9.97631e-08
